sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len,anomaly
5.0,110.0,23.0,2.23805e-06,8.4667645e-10,2.9097704e-05,-1.48938,0.07773111,1.0,1.0,2.0,1.0,5.0,6.5931836e-11,5.858054e-12,550.0,115.0,7.697058e-12,3.681202e-11,0
5.0,75.0,16.0,-3.2497728e-06,2.9322847e-10,1.7123915e-05,-1.3423768,0.05606946,1.0,1.0,2.0,2.0,4.0,5.199611e-11,2.3796234e-11,375.0,80.0,3.9097133e-12,1.832678e-11,0
1.0,359.0,360.0,-1.3641331e-06,2.1907182e-10,1.4801075e-05,-1.4266205,-0.030396862,2.0,1.0,1.0,32.0,55.0,5.9072945e-13,1.2991242e-12,477.0,360.0,6.102279e-13,6.085328e-13,1
5.0,270.0,55.0,0.36806053,0.16613318,0.40759438,-1.2100216,0.62126714,1.0,1.0,1.0,5.0,11.0,0.0032472434,0.00092187116,1350.0,275.0,0.00061530806,0.0030206032,1
1.0,176.0,178.0,-1.3631993e-06,2.9429498e-10,1.7155027e-05,-1.3881633,-0.099300444,1.0,1.0,1.0,16.0,20.0,1.1737409e-12,1.7667768e-12,238.0,178.0,1.6721305e-12,1.6533426e-12,1
5.0,105.0,22.0,3.4949546e-06,9.686302e-10,3.1122825e-05,-1.4965557,0.02593973,1.0,1.0,2.0,1.0,3.0,8.282114e-11,6.282431e-12,525.0,110.0,9.2250495e-12,4.4028645e-11,1
1.0,184.0,185.0,-3.1995926e-06,5.704155e-10,2.3883373e-05,-0.9197936,-0.004480809,2.0,2.0,2.0,1.0,2.0,1.659451e-11,3.260229e-11,246.0,185.0,3.100084e-12,3.0833268e-12,1
5.0,275.0,56.0,0.21344376,0.074786566,0.27347133,-0.80758727,0.89468825,1.0,1.0,1.0,2.0,7.0,0.0017398257,0.0002212424,1375.0,280.0,0.00027195117,0.0013354744,0
1.0,124.0,109.0,0.011812207,0.0003569068,0.018891977,-0.525036,1.1163073,4.0,1.0,1.0,9.0,14.0,1.5524543e-05,2.6075284e-05,168.0,109.0,2.8782806e-06,3.2743744e-06,1
5.0,635.0,128.0,8.538306e-06,4.69849e-10,2.1676002e-05,-1.3344287,0.2199465,1.0,1.0,1.0,34.0,42.0,1.489901e-12,6.739837e-13,3175.0,640.0,7.3991974e-13,3.6706953e-12,0
5.0,215.0,44.0,7.294468e-07,1.6014151e-10,1.2654703e-05,-1.2786487,-0.1562727,1.0,1.0,1.0,10.0,14.0,3.3346405e-12,1.1957926e-12,1075.0,220.0,7.4484424e-13,3.6395795e-12,0
5.0,80.0,17.0,0.10545019,0.008495533,0.092171215,-1.4239544,0.3282834,1.0,1.0,1.0,1.0,1.0,0.0013120904,0.00024427427,400.0,85.0,0.000106194166,0.0004997372,0
5.0,295.0,60.0,0.22404692,0.10520055,0.32434633,0.2214637,1.3417939,1.0,1.0,1.0,1.0,6.0,0.0031869004,0.00032943458,1475.0,300.0,0.00035661203,0.0017533426,0
5.0,85.0,18.0,-9.895114e-06,6.89135e-11,8.301416e-06,-1.2236903,-0.25014204,1.0,1.0,0.0,1.0,5.0,8.306915e-12,1.5400347e-12,425.0,90.0,8.1074703e-13,3.8285278e-12,0
5.0,355.0,72.0,-1.3422571e-06,4.953305e-10,2.2256021e-05,-1.3569324,-0.04418691,1.0,1.0,1.0,13.0,25.0,4.1520207e-12,8.0503963e-13,1775.0,360.0,1.3952972e-12,6.87959e-12,0
1.0,442.0,444.0,5.3287254e-06,4.0168605e-10,2.0042107e-05,-1.4412835,0.033653103,1.0,1.0,1.0,115.0,127.0,8.703464e-13,2.4090938e-12,618.0,444.0,9.087919e-13,9.0469825e-13,0
5.0,605.0,122.0,-7.4411428e-06,1.6138949e-10,1.2703916e-05,-1.4041933,-0.18317172,1.0,1.0,1.0,34.0,41.0,6.510213e-13,6.1012556e-13,3025.0,610.0,2.6675946e-13,1.3228646e-12,0
1.0,495.0,496.0,-1.8269768e-06,5.1278176e-10,2.2644686e-05,-1.3963102,0.17397235,3.0,3.0,2.0,2.0,5.0,4.9423e-12,1.0088229e-11,675.0,496.0,1.0359228e-12,1.0338343e-12,1
5.0,505.0,102.0,0.42788687,0.15423752,0.39273086,-1.2470185,0.5484233,1.0,1.0,1.0,10.0,28.0,0.00081015844,9.97174e-05,2525.0,510.0,0.00030542084,0.0015121326,1
5.0,60.0,13.0,0.89767295,0.022387322,0.14962393,-1.1098361,-0.20273332,1.0,1.0,1.0,1.0,0.0,0.0046548937,0.0011078188,300.0,65.0,0.00037312202,0.0017221017,1
1.0,714.0,715.0,1.1632235e-05,3.9965542e-10,1.9991383e-05,-1.3301979,-0.49461597,1.0,1.0,1.0,33.0,69.0,3.4598068e-13,8.0150323e-13,714.0,715.0,5.597415e-13,5.5895864e-13,1
1.0,184.0,185.0,-3.4006216e-06,2.0932255e-10,1.4467983e-05,-0.97711116,-0.37654862,1.0,1.0,1.0,44.0,53.0,9.644726e-13,1.8561686e-12,184.0,185.0,1.1376225e-12,1.1314732e-12,0
1.0,180.0,181.0,3.4953664e-06,2.5872418e-10,1.6084905e-05,-1.4225883,-0.07730366,1.0,1.0,1.0,31.0,34.0,3.1433003e-12,8.166129e-12,180.0,181.0,1.4373565e-12,1.4294153e-12,0
1.0,233.0,234.0,-1.4488029e-06,6.0328903e-10,2.4561943e-05,-1.4895453,0.015771579,1.0,1.0,1.0,55.0,63.0,1.6012962e-12,3.1328e-12,233.0,234.0,2.589223e-12,2.5781582e-12,0
5.0,205.0,42.0,2.5484574e-06,8.3351415e-10,2.8870645e-05,-1.4134997,0.08764505,1.0,1.0,1.0,1.0,11.0,1.9374603e-11,1.1070384e-12,1025.0,210.0,4.0659225e-12,1.9845575e-11,0
5.0,235.0,48.0,0.41051024,0.14910854,0.38614577,-1.0027422,0.67617357,1.0,1.0,1.0,6.0,10.0,0.004694071,0.0023113496,1175.0,240.0,0.0006345045,0.003106428,0
1.0,290.0,266.0,0.3813107,0.16733564,0.4090668,-1.2758828,0.56496793,1.0,1.0,1.0,26.0,38.0,0.00016992916,0.00013088058,404.0,266.0,0.00057701947,0.0006290814,0
5.0,321.0,65.0,-2.8476477e-06,3.9019404e-10,1.975333e-05,-1.4264841,0.122044176,2.0,1.0,1.0,9.0,10.0,1.7636712e-11,4.247802e-11,1617.0,325.0,1.2155577e-12,6.002985e-12,1
5.0,70.0,15.0,-1.0497487e-06,1.7549716e-10,1.3247534e-05,-1.4627744,-0.09282916,1.0,1.0,2.0,1.0,2.0,3.1999438e-11,5.961891e-12,350.0,75.0,2.5071024e-12,1.169981e-11,0
5.0,265.0,54.0,0.30893594,0.13676901,0.36982295,-1.1203046,0.71649796,1.0,1.0,1.0,1.0,7.0,0.0029308074,0.00025606388,1325.0,270.0,0.00051610946,0.0025327594,0
5.0,990.0,199.0,6.7300994e-06,1.3924807e-10,1.1800342e-05,-1.5086298,-0.0003859098,1.0,1.0,1.0,55.0,65.0,3.2238383e-13,5.227824e-13,4950.0,995.0,1.4065462e-13,6.9973904e-13,1
1.0,178.0,179.0,3.1837644e-06,2.471168e-10,1.571995e-05,-1.4623294,0.007918811,1.0,1.0,1.0,50.0,60.0,5.635079e-13,7.581956e-13,244.0,179.0,1.3882967e-12,1.3805409e-12,0
5.0,75.0,16.0,1.3835689e-06,6.345502e-10,2.519028e-05,-1.4280764,-0.09663167,1.0,1.0,2.0,1.0,0.0,9.761968e-11,1.311435e-11,375.0,80.0,8.46067e-12,3.9659387e-11,0
5.0,190.0,39.0,0.18177246,0.05311808,0.2304736,-1.0232455,0.80747557,1.0,1.0,1.0,1.0,8.0,0.0024318302,0.0003896353,950.0,195.0,0.00027956883,0.001362002,0
5.0,232.0,47.0,0.33018163,0.1756119,0.41906074,-0.86883956,0.8571443,1.0,1.0,1.0,2.0,7.0,0.0055830134,0.001257791,1172.0,235.0,0.00075694785,0.0037364233,1
5.0,215.0,44.0,-2.1558467e-06,3.6245118e-10,1.903815e-05,-1.3972912,0.017414505,1.0,1.0,1.0,4.0,13.0,7.535915e-12,6.8781656e-13,1075.0,220.0,1.6858195e-12,8.237527e-12,0
1.0,271.0,272.0,-5.7431084e-06,5.4161575e-10,2.327264e-05,-1.1543207,0.18812306,2.0,2.0,2.0,1.0,3.0,2.1535022e-11,5.6956346e-11,363.0,272.0,1.9985823e-12,1.9912344e-12,1
5.0,100.0,21.0,5.470257e-06,5.390564e-10,2.3217588e-05,-1.5056534,-0.11550865,1.0,1.0,2.0,1.0,4.0,5.1556346e-11,4.1751025e-12,500.0,105.0,5.390564e-12,2.5669352e-11,0
5.0,240.0,49.0,0.2984775,0.12692142,0.3562603,-0.96388805,0.8185823,1.0,1.0,1.0,1.0,3.0,0.0037458036,0.00078981835,1200.0,245.0,0.00052883924,0.002590233,0
5.0,90.0,19.0,0.11481186,0.011568315,0.107556105,-1.3740196,0.40935823,1.0,1.0,1.0,1.0,1.0,0.001490025,0.0002552498,450.0,95.0,0.00012853683,0.0006088587,0
5.0,95.0,20.0,1.519642e-06,3.8850706e-10,1.9710582e-05,-1.4185596,-0.07376958,1.0,1.0,2.0,2.0,3.0,4.233675e-11,7.807839e-12,475.0,100.0,4.089548e-12,1.9425352e-11,0
5.0,285.0,58.0,0.24650206,0.07011519,0.26479274,-1.3012241,0.56456655,1.0,1.0,1.0,3.0,2.0,0.0014392469,0.0008487032,1425.0,290.0,0.00024601823,0.0012088827,1
1.0,173.0,175.0,-8.395947e-06,3.3995334e-10,1.8437824e-05,-1.2855223,-0.13134918,1.0,1.0,1.0,51.0,58.0,6.5877496e-13,7.331873e-13,241.0,175.0,1.9650481e-12,1.9425906e-12,0
5.0,250.0,52.0,0.3112936,0.19121407,0.4372803,-0.4778971,1.0581194,1.0,1.0,1.0,5.0,11.0,0.005947523,0.0012736127,1262.0,260.0,0.0007648563,0.0036771935,0
5.0,250.0,51.0,3.0010222e-06,7.287379e-10,2.6995145e-05,-1.1976303,-0.22201139,1.0,1.0,1.0,7.0,18.0,1.0352068e-11,1.8236398e-12,1250.0,255.0,2.9149515e-12,1.4288978e-11,0
5.0,615.0,124.0,7.808766e-06,2.4385857e-10,1.5615971e-05,-1.4291123,0.25372735,1.0,1.0,1.0,35.0,42.0,8.8784297e-13,7.415288e-13,3075.0,620.0,3.9651802e-13,1.9666014e-12,0
1.0,182.0,183.0,-2.948055e-06,6.954671e-10,2.637171e-05,-1.4970651,0.031121565,1.0,1.0,1.0,30.0,36.0,2.7686766e-12,5.819877e-12,254.0,183.0,3.8212476e-12,3.8003663e-12,0
5.0,231.0,47.0,2.6599757e-06,6.933844e-10,2.6332193e-05,-1.3433434,-0.12543927,1.0,1.0,1.0,4.0,12.0,1.2919473e-11,1.1564136e-12,1161.0,235.0,3.001664e-12,1.475286e-11,1
5.0,165.0,34.0,-2.3186183e-05,1.9885223e-10,1.4101498e-05,-1.4909785,-0.038515672,1.0,1.0,1.0,4.0,9.0,7.349826e-12,1.1628881e-12,825.0,170.0,1.2051651e-12,5.848595e-12,0
5.0,95.0,20.0,0.09797158,0.0130205685,0.114107706,-1.142016,0.69256586,1.0,1.0,1.0,1.0,3.0,0.0019238949,0.0005491648,475.0,100.0,0.00013705861,0.0006510284,0
5.0,95.0,20.0,-2.6364469e-06,2.5329608e-10,1.5915279e-05,-1.4406344,0.13719583,1.0,1.0,2.0,3.0,5.0,2.9948845e-11,9.099007e-12,475.0,100.0,2.6662745e-12,1.2664804e-11,1
1.0,425.0,362.0,0.009284429,9.9798126e-05,0.009989901,-1.4518869,0.4571888,17.0,1.0,1.0,58.0,71.0,3.0948077e-06,8.961081e-06,589.0,362.0,2.3481911e-07,2.756854e-07,0
1.0,187.0,188.0,4.7972917e-06,2.40083e-10,1.5494612e-05,-1.4961002,0.032216467,1.0,1.0,1.0,48.0,57.0,1.4059267e-12,3.3489606e-12,187.0,188.0,1.2838664e-12,1.2770373e-12,0
5.0,225.0,46.0,-7.94698e-07,3.879696e-10,1.9696943e-05,-1.4051626,-0.124753565,1.0,1.0,1.0,2.0,14.0,7.403823e-12,7.0038604e-13,1125.0,230.0,1.7243093e-12,8.4341215e-12,0
1.0,206.0,207.0,3.2513049e-06,8.375966e-10,2.8941262e-05,-1.3118048,-0.098822154,1.0,1.0,1.0,18.0,26.0,5.002594e-12,1.0248305e-11,206.0,207.0,4.066003e-12,4.0463605e-12,1
5.0,215.0,44.0,0.23998359,0.058781497,0.24244896,-1.5094093,0.4161022,1.0,1.0,1.0,1.0,9.0,0.0016021747,0.00021981646,1075.0,220.0,0.00027340231,0.0013359431,1
5.0,225.0,46.0,1.5333113e-06,7.412578e-10,2.722605e-05,-1.478526,-0.04739019,1.0,1.0,1.0,5.0,17.0,1.4628864e-11,1.9136995e-12,1125.0,230.0,3.2944788e-12,1.6114299e-11,0
5.0,240.0,49.0,7.910163e-06,3.384849e-10,1.839796e-05,-1.4018811,-0.09203113,1.0,1.0,1.0,6.0,15.0,6.017125e-12,8.864508e-13,1200.0,245.0,1.4103537e-12,6.907855e-12,0
5.0,900.0,156.0,2.3139875e-05,8.966621e-10,2.9944316e-05,0.14491445,-1.1793362,2.0,1.0,1.0,2.0,3.0,3.1437408e-11,6.136024e-11,20750.0,780.0,9.962912e-13,5.7478336e-12,1
5.0,290.0,59.0,0.20546304,0.089712285,0.2995201,-0.37483403,1.1075243,2.0,1.0,1.0,3.0,3.0,0.0039393427,0.005595899,1450.0,295.0,0.0003093527,0.0015205472,1
5.0,210.0,43.0,-1.7991911e-06,6.182186e-11,7.862688e-06,-1.1725708,-0.3615566,1.0,1.0,1.0,10.0,14.0,1.1527139e-12,3.9778288e-13,1050.0,215.0,2.943898e-13,1.4377177e-12,0
1.0,175.0,176.0,-1.7772928e-06,2.0936522e-10,1.4469458e-05,-1.0580306,-0.35158396,1.0,1.0,1.0,48.0,53.0,1.3759641e-12,3.170781e-12,175.0,176.0,1.1963726e-12,1.1895751e-12,0
5.0,40.0,9.0,1.0731996,0.014591524,0.120795384,-1.1962582,-0.24160019,1.0,1.0,1.0,1.0,0.0,0.0061260844,0.0016426707,200.0,45.0,0.0003647881,0.0016212804,0
1.0,233.0,234.0,5.915301e-06,6.376249e-10,2.5251235e-05,-1.4017854,-0.04289874,1.0,1.0,1.0,65.0,74.0,8.7122155e-13,1.171193e-12,233.0,234.0,2.7365874e-12,2.7248926e-12,0
1.0,191.0,192.0,0.08239822,0.0040947576,0.063990295,-1.4090644,-0.0621603,4.0,1.0,1.0,37.0,42.0,9.096234e-05,0.00022623628,191.0,192.0,2.1438522e-05,2.1326863e-05,1
5.0,160.0,33.0,0.12346611,0.017737247,0.13318126,-1.2787423,0.56819975,1.0,1.0,1.0,2.0,5.0,0.0010150451,0.0004177076,800.0,165.0,0.0001108578,0.00053749233,0
5.0,400.0,81.0,0.2511228,0.114112735,0.33780578,-0.6069544,1.0158658,1.0,1.0,1.0,2.0,7.0,0.0014474246,0.00019901764,2000.0,405.0,0.00028528183,0.0014087992,0
1.0,184.0,185.0,1.7363352e-06,4.9068893e-10,2.2151498e-05,-1.4573954,-0.046866603,1.0,1.0,1.0,52.0,64.0,8.7729325e-13,9.471598e-13,254.0,185.0,2.6667876e-12,2.6523725e-12,0
5.0,385.0,78.0,0.17937428,0.09994296,0.31613755,0.7042264,1.5153387,1.0,1.0,1.0,1.0,4.0,0.0022050182,0.00019830362,1925.0,390.0,0.0002595921,0.00128132,0
5.0,435.0,88.0,-2.1472292e-06,2.3937748e-11,4.8926217e-06,-1.1115764,-0.16365957,1.0,1.0,1.0,29.0,29.0,3.1587252e-13,5.6959076e-13,2175.0,440.0,5.5029305e-14,2.7201985e-13,1
5.0,361.0,73.0,0.474098,0.1801965,0.42449558,-1.4338303,0.25292134,2.0,1.0,1.0,2.0,5.0,0.0075728577,0.011929144,1839.0,365.0,0.0004991593,0.002468445,1
1.0,348.0,324.0,0.42139745,0.17880076,0.4228484,-1.261008,0.5568938,1.0,1.0,1.0,24.0,31.0,0.00018132998,0.0002594594,484.0,324.0,0.0005137953,0.0005518542,0
5.0,80.0,17.0,2.3432358e-06,6.8763295e-10,2.6222757e-05,-1.3792619,-0.12810679,1.0,1.0,2.0,1.0,0.0,9.824706e-11,1.0187624e-11,400.0,85.0,8.595412e-12,4.0449e-11,0
5.0,90.0,19.0,9.90277e-06,5.0680526e-10,2.2512335e-05,-1.0183892,-0.23174453,1.0,1.0,1.0,1.0,5.0,5.6098695e-11,1.5236683e-11,450.0,95.0,5.6311696e-12,2.6673962e-11,1
1.0,199.0,199.0,4.4061775e-07,7.1943546e-10,2.6822294e-05,-1.4440643,-0.046061635,1.0,1.0,1.0,52.0,74.0,1.0829903e-12,1.1130447e-12,239.0,199.0,3.6152535e-12,3.6152535e-12,0
1.0,180.0,182.0,-4.1619305e-06,3.769195e-10,1.9414414e-05,-1.5042561,0.06666168,1.0,1.0,1.0,56.0,66.0,6.9287333e-13,7.0971495e-13,248.0,182.0,2.093997e-12,2.0709862e-12,0
5.0,255.0,52.0,5.475112e-06,7.4667317e-10,2.732532e-05,-1.3322304,-0.07838857,1.0,1.0,1.0,4.0,20.0,1.0835528e-11,8.0911715e-13,1275.0,260.0,2.92813e-12,1.4359099e-11,0
5.0,80.0,17.0,0.14821886,0.017565431,0.13253464,-1.421902,0.34126094,1.0,1.0,1.0,1.0,3.0,0.0028026754,0.000703213,400.0,85.0,0.0002195679,0.0010332607,0
1.0,267.0,244.0,0.26541364,0.116131835,0.3407812,-0.8688086,0.88010836,1.0,1.0,1.0,24.0,32.0,0.00018762148,0.00013942532,367.0,244.0,0.0004349507,0.00047595016,0
5.0,75.0,16.0,-5.9897307e-06,3.832151e-10,1.957588e-05,-1.4811821,-0.06347433,1.0,1.0,2.0,1.0,1.0,6.284459e-11,1.0754157e-11,375.0,80.0,5.1095343e-12,2.3950944e-11,0
1.0,602.0,566.0,0.029629992,0.0040061227,0.06329394,2.3706973,1.979185,3.0,1.0,1.0,42.0,46.0,4.3412388e-06,3.4241714e-06,704.0,566.0,6.6546886e-06,7.077955e-06,0
1.0,353.0,354.0,-7.9532265e-06,9.3582274e-11,9.673793e-06,-1.1454006,-0.23952553,1.0,1.0,1.0,115.0,116.0,2.8855778e-13,7.8143183e-13,471.0,354.0,2.651056e-13,2.643567e-13,0
1.0,161.0,162.0,-3.4334591e-06,2.1741009e-10,1.4744833e-05,-1.3995811,-0.0951258,1.0,1.0,1.0,41.0,51.0,6.19437e-13,8.185024e-13,221.0,162.0,1.3503733e-12,1.3420376e-12,0
5.0,265.0,54.0,-1.0560449e-06,3.4841666e-10,1.8665922e-05,-1.4713469,-0.036641583,1.0,1.0,1.0,11.0,16.0,5.0673437e-12,9.499121e-13,1343.0,270.0,1.3147798e-12,6.4521604e-12,0
1.0,236.0,237.0,7.597928e-06,6.1222744e-10,2.4743229e-05,-0.89972675,-0.4660023,1.0,1.0,1.0,74.0,81.0,6.455087e-13,8.6920054e-13,236.0,237.0,2.594184e-12,2.583238e-12,0
5.0,230.0,47.0,7.631785e-07,4.1360673e-10,2.0337324e-05,-1.4893515,-0.01604471,1.0,1.0,1.0,2.0,14.0,7.66205e-12,6.812928e-13,1150.0,235.0,1.7982901e-12,8.800144e-12,0
1.0,419.0,420.0,0.26634344,0.14443846,0.3800506,-0.45866823,1.0730509,1.0,1.0,1.0,27.0,35.0,0.000112609545,0.00011102039,419.0,420.0,0.00034472186,0.0003439011,0
5.0,185.0,38.0,0.19979215,0.06831504,0.26137146,-0.84513396,0.8944296,1.0,1.0,1.0,1.0,7.0,0.003431438,0.0005044912,925.0,190.0,0.00036927048,0.0017977642,0
5.0,45.0,10.0,0.9567311,0.013392905,0.11572772,-1.2616981,-0.12742172,1.0,1.0,1.0,1.0,0.0,0.0050500957,0.0020544291,225.0,50.0,0.0002976201,0.0013392905,0
1.0,360.0,362.0,-2.1317303e-06,1.7953251e-10,1.3398974e-05,-1.2788944,0.08437391,2.0,2.0,2.0,3.0,6.0,2.7586499e-12,5.7916224e-12,466.0,362.0,4.9870145e-13,4.9594617e-13,1
1.0,353.0,354.0,-8.328566e-07,2.0849154e-10,1.4439236e-05,-1.4848766,0.027653053,1.0,1.0,1.0,101.0,118.0,2.781907e-13,6.058906e-13,475.0,354.0,5.906276e-13,5.8895917e-13,0
1.0,215.0,216.0,0.11744367,0.025911191,0.16096954,-0.7219166,0.96688986,1.0,1.0,1.0,20.0,30.0,6.240671e-05,4.5347635e-05,215.0,216.0,0.000120517165,0.000119959215,0
1.0,179.0,180.0,-2.0140203e-06,1.577036e-10,1.255801e-05,0.35102138,-0.5798384,2.0,2.0,1.0,2.0,3.0,2.156005e-11,4.2847944e-11,179.0,180.0,8.810257e-13,8.7613114e-13,1
1.0,358.0,332.0,0.1300254,0.033523366,0.18309388,-0.6151142,1.0196656,2.0,1.0,1.0,21.0,34.0,4.925789e-05,6.266548e-05,454.0,332.0,9.364069e-05,0.00010097399,0
1.0,202.0,204.0,-1.3290168e-07,4.036149e-10,2.0090169e-05,-0.89583457,-0.47263256,1.0,1.0,1.0,62.0,69.0,5.465609e-13,7.850517e-13,242.0,204.0,1.9980935e-12,1.9785044e-12,0
5.0,275.0,56.0,0.19584171,0.057073556,0.23890072,-1.1038921,0.7467319,1.0,1.0,1.0,2.0,8.0,0.0012249149,0.00027493143,1375.0,280.0,0.0002075402,0.0010191706,0
1.0,399.0,400.0,1.5204373e-06,1.6522989e-10,1.2854178e-05,-0.111481495,0.59875506,3.0,3.0,2.0,1.0,2.0,1.9897221e-11,5.946672e-11,535.0,400.0,4.1411e-13,4.130747e-13,1
5.0,524.0,106.0,-1.7822536e-05,2.947973e-10,1.7169663e-05,-1.4660616,0.118965805,1.0,1.0,1.0,27.0,35.0,1.3092369e-12,7.181583e-13,2664.0,530.0,5.625903e-13,2.7811065e-12,0
5.0,75.0,16.0,1.413745e-06,3.448505e-10,1.857015e-05,-1.4463887,-0.08736062,1.0,1.0,2.0,2.0,2.0,5.7337204e-11,7.059225e-12,375.0,80.0,4.5980064e-12,2.1553157e-11,1
1.0,200.0,202.0,-5.529147e-06,2.9808875e-10,1.7265247e-05,-1.4784951,-0.028275743,1.0,1.0,1.0,56.0,67.0,4.70925e-13,5.090006e-13,278.0,202.0,1.4904437e-12,1.4756869e-12,0
1.0,180.0,182.0,-6.1752185e-06,7.616885e-10,2.7598704e-05,-1.4938087,-0.03047956,1.0,1.0,1.0,43.0,58.0,1.1509761e-12,7.32908e-13,252.0,182.0,4.231603e-12,4.1851015e-12,0
1.0,387.0,388.0,-1.7437637e-06,1.920766e-10,1.385917e-05,-1.2551677,-0.20063317,1.0,1.0,1.0,31.0,36.0,5.622953e-13,1.2374813e-12,387.0,388.0,4.96322e-13,4.950428e-13,1
1.0,175.0,176.0,2.2546556e-06,1.3221829e-10,1.14986215e-05,-1.4683467,-0.046962183,1.0,1.0,1.0,55.0,56.0,4.691559e-13,8.3244273e-13,175.0,176.0,7.555331e-13,7.5124027e-13,0
5.0,255.0,52.0,3.4870045e-06,8.0540774e-10,2.8379707e-05,-1.5027936,0.0029388159,1.0,1.0,1.0,5.0,16.0,1.2487093e-11,1.5088574e-12,1275.0,260.0,3.1584618e-12,1.548861e-11,0
5.0,215.0,44.0,-7.7286063e-07,1.3943355e-10,1.1808198e-05,-1.3387417,-0.041746445,1.0,1.0,1.0,8.0,13.0,3.0074066e-12,9.0256996e-13,1075.0,220.0,6.485281e-13,3.1689443e-12,1
5.0,310.0,63.0,-6.074902e-06,5.460768e-10,2.3368286e-05,-1.3335079,0.009675799,2.0,1.0,1.0,1.0,3.0,2.2078579e-11,3.4627433e-11,1550.0,315.0,1.761538e-12,8.667885e-12,1
5.0,380.0,77.0,0.24224345,0.09956253,0.3155353,-0.95388365,0.84369934,1.0,1.0,1.0,3.0,7.0,0.0012647479,0.00027784763,1900.0,385.0,0.00026200665,0.0012930199,0
1.0,328.0,329.0,-2.5333688e-05,1.289216e-10,1.1354365e-05,4.857953,-1.2294571,2.0,2.0,3.0,2.0,2.0,5.1442912e-11,1.5055203e-10,458.0,329.0,3.9305365e-13,3.9185896e-13,1
5.0,55.0,12.0,0.9664915,0.019470772,0.1395377,-1.1112638,-0.16765738,1.0,1.0,1.0,1.0,1.0,0.0050936243,0.0010791101,275.0,60.0,0.00035401402,0.0016225643,0
1.0,464.0,440.0,0.27582115,0.086525396,0.294152,-1.3321419,0.5718801,1.0,1.0,1.0,28.0,76.0,4.506578e-05,3.2312324e-05,576.0,440.0,0.00018647715,0.00019664863,0
5.0,410.0,83.0,0.21076626,0.1102699,0.33206913,0.6974801,1.5050701,1.0,1.0,1.0,1.0,16.0,0.0020925181,0.00019256657,2050.0,415.0,0.00026895097,0.0013285531,0
1.0,319.0,320.0,1.9516851e-06,4.7811305e-10,2.1865797e-05,-1.4290707,-0.055050265,1.0,1.0,1.0,89.0,100.0,3.9293056e-13,6.3901326e-13,425.0,320.0,1.4987871e-12,1.4941033e-12,0
5.0,85.0,18.0,-2.5810627e-06,4.6483606e-10,2.1560058e-05,-1.3610668,0.059700612,1.0,1.0,2.0,1.0,5.0,6.149298e-11,1.3257744e-11,425.0,90.0,5.4686594e-12,2.5824225e-11,1
1.0,512.0,512.0,-1.6318384e-06,4.4750464e-10,2.1154305e-05,-1.4757991,0.038129605,1.0,1.0,1.0,149.0,166.0,2.9962637e-13,7.0314024e-13,620.0,512.0,8.740325e-13,8.740325e-13,1
1.0,397.0,398.0,-2.289783e-06,2.9616815e-10,1.7209537e-05,-0.91851413,-0.7313333,3.0,2.0,2.0,4.0,8.0,5.676024e-12,1.15477055e-11,541.0,398.0,7.4601545e-13,7.441411e-13,0
1.0,336.0,337.0,2.39114e-06,3.719922e-10,1.92871e-05,-1.271878,-0.1562558,2.0,2.0,2.0,1.0,4.0,3.0151014e-12,6.079413e-12,336.0,337.0,1.1071196e-12,1.1038344e-12,0
5.0,395.0,80.0,0.60118747,0.15500577,0.39370772,-1.333552,0.28297085,1.0,1.0,1.0,7.0,21.0,0.0011028091,0.00011005005,1975.0,400.0,0.0003924197,0.0019375721,0
5.0,220.0,45.0,-1.5860454e-06,1.0646002e-09,3.262821e-05,-1.4819756,-0.002016131,1.0,1.0,1.0,6.0,15.0,2.1622029e-11,2.2333099e-12,1100.0,225.0,4.839092e-12,2.3657782e-11,1
5.0,75.0,16.0,-1.425505e-06,6.200762e-10,2.490133e-05,-1.4911447,-0.036962487,1.0,1.0,2.0,1.0,0.0,1.0090951e-10,1.18034246e-11,375.0,80.0,8.267683e-12,3.8754763e-11,1
5.0,80.0,17.0,1.1787463e-05,3.6834014e-10,1.919219e-05,-1.4662278,0.033671837,1.0,1.0,2.0,1.0,3.0,5.6053124e-11,1.3182441e-11,400.0,85.0,4.6042514e-12,2.1667067e-11,0
5.0,105.0,22.0,1.5340518e-06,6.000051e-10,2.4495e-05,-1.4737517,-0.05418244,1.0,1.0,2.0,1.0,4.0,5.2327916e-11,6.4839206e-12,525.0,110.0,5.7143344e-12,2.7272958e-11,0
5.0,230.0,47.0,-4.951931e-06,4.6262558e-10,2.1508733e-05,-1.4813325,-0.019414555,1.0,1.0,1.0,5.0,15.0,8.7934104e-12,9.0053415e-13,1150.0,235.0,2.0114156e-12,9.843098e-12,1
5.0,110.0,23.0,9.3036607e-07,9.026233e-10,3.004369e-05,-1.4312091,-0.028717339,1.0,1.0,1.0,1.0,4.0,6.7307486e-11,5.6156273e-12,550.0,115.0,8.205666e-12,3.9244493e-11,0
